l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a,n_m
2,-9,2,-20,2,-16,-0.0003021884453905382,0.0001393121823523654,0.00017249671507286419,9.620452034691423e-06,0.03183593609033685,19
2,-8,2,-20,2,-16,-0.0003326425567156908,0.0001393121823523654,0.00017249671507286419,-2.0833659290461195e-05,0.06263076948469855,19
2,-9,2,-20,2,-15,-0.0003021884453905382,0.0001393121823523654,0.0001819548751341122,1.9078612095939373e-05,0.06313481665813798,19
2,-8,2,-20,2,-15,-0.0003326425567156908,0.0001393121823523654,0.0001819548751341122,-1.1375499229213245e-05,0.03419736590990632,19
2,-8,2,-20,2,-14,-0.0003326425567156908,0.0001393121823523654,0.00019644874332665755,3.1183689633321426e-06,0.009374534016696513,19
2,-7,2,-20,2,-14,-0.00036286508921045974,0.0001393121823523654,0.00019644874332665755,-2.710416353143678e-05,0.07469487789638676,19
2,-8,2,-20,2,-13,-0.0003326425567156908,0.0001393121823523654,0.00021328352758161109,1.9953153218285678e-05,0.05998376580342248,19
2,-7,2,-20,2,-13,-0.00036286508921045974,0.0001393121823523654,0.00021328352758161109,-1.0269379276483246e-05,0.028300819180009523,19
2,-7,2,-20,2,-12,-0.00036286508921045974,0.0001393121823523654,0.00022661345866183688,3.060551803742552e-06,0.008434406876676551,19
2,-7,2,-20,2,-11,-0.00036286508921045974,0.0001393121823523654,0.00024159830799367046,1.8045401135576098e-05,0.04973033138801034,19
2,-6,2,-20,2,-10,-0.00042506408290257934,0.0001393121823523654,0.00026814142169328853,-1.76104788569254e-05,0.04143017386148233,19
2,-6,2,-20,2,-9,-0.00042506408290257934,0.0001393121823523654,0.0003021884453905382,1.6436544840324268e-05,0.038668392605854134,19
2,-5,2,-20,2,-7,-0.0005139207856115777,0.0001393121823523654,0.00036286508921045974,-1.1743514048752606e-05,0.022850825219644603,19
2,-2,2,-20,2,-4,-0.0007709839009291044,0.0001393121823523654,0.0006184286779740842,-1.3243040602654724e-05,0.017176805620319282,19
2,-1,2,-20,2,-2,-0.000894883579030094,0.0001393121823523654,0.0007709839009291044,1.5412504251375702e-05,0.01722291548592311,19
2,0,2,-20,2,-1,-0.0010448703139708233,0.0001393121823523654,0.000894883579030094,-1.0674552588363969e-05,0.010216150698929744,19
2,1,2,-20,2,0,-0.0011992510625692902,0.0001393121823523654,0.0010448703139708233,-1.5068566246101466e-05,0.012564980525277488,19
2,-10,2,-19,2,-19,-0.00026814142169328853,0.00014613674776618418,0.00014613674776618418,2.413207383907982e-05,0.08999756056594309,19
2,-9,2,-19,2,-19,-0.0003021884453905382,0.00014613674776618418,0.00014613674776618418,-9.914949858169848e-06,0.03281048633529353,19
2,-9,2,-19,2,-18,-0.0003021884453905382,0.00014613674776618418,0.00015542391434663602,-6.277832777180285e-07,0.0020774562604691997,19
2,-8,2,-19,2,-18,-0.0003326425567156908,0.00014613674776618418,0.00015542391434663602,-3.108189460287065e-05,0.093439320902756,19
2,-9,2,-19,2,-17,-0.0003021884453905382,0.00014613674776618418,0.0001654511913622877,9.399493737933672e-06,0.03110474235964278,19
2,-8,2,-19,2,-17,-0.0003326425567156908,0.00014613674776618418,0.0001654511913622877,-2.1054617587218947e-05,0.06329502092305736,19
2,-9,2,-19,2,-16,-0.0003021884453905382,0.00014613674776618418,0.00017249671507286419,1.6445017448510162e-05,0.0544197427113971,19
2,-8,2,-19,2,-16,-0.0003326425567156908,0.00014613674776618418,0.00017249671507286419,-1.4009093876642456e-05,0.042114556883399656,19
2,-9,2,-19,2,-15,-0.0003021884453905382,0.00014613674776618418,0.0001819548751341122,2.5903177509758167e-05,0.08571862327919841,19
2,-8,2,-19,2,-15,-0.0003326425567156908,0.00014613674776618418,0.0001819548751341122,-4.550933815394452e-06,0.013681153308607261,19
2,-8,2,-19,2,-14,-0.0003326425567156908,0.00014613674776618418,0.00019644874332665755,9.942934377150882e-06,0.02989074661799541,19
2,-7,2,-19,2,-14,-0.00036286508921045974,0.00014613674776618418,0.00019644874332665755,-2.0279598117618042e-05,0.055887432328481694,19
2,-8,2,-19,2,-13,-0.0003326425567156908,0.00014613674776618418,0.00021328352758161109,2.677771863210447e-05,0.08049997840472155,19
2,-7,2,-19,2,-13,-0.00036286508921045974,0.00014613674776618418,0.00021328352758161109,-3.4448138626644526e-06,0.009493373612104304,19
2,-7,2,-19,2,-12,-0.00036286508921045974,0.00014613674776618418,0.00022661345866183688,9.885117217561345e-06,0.02724185244458177,19
2,-7,2,-19,2,-11,-0.00036286508921045974,0.00014613674776618418,0.00024159830799367046,2.486996654939489e-05,0.06853777695591556,19
2,-6,2,-19,2,-10,-0.00042506408290257934,0.00014613674776618418,0.00026814142169328853,-1.0785913443106608e-05,0.025374793770986847,19
2,-6,2,-19,2,-9,-0.00042506408290257934,0.00014613674776618418,0.0003021884453905382,2.3261110254143007e-05,0.05472377269634949,19
2,-5,2,-19,2,-7,-0.0005139207856115777,0.00014613674776618418,0.00036286508921045974,-4.918948634933759e-06,0.009571414063511939,19
2,-3,2,-19,2,-5,-0.0006883901588102036,0.00014613674776618418,0.0005139207856115777,-2.8332625432441676e-05,0.041157801386078906,19
2,-2,2,-19,2,-4,-0.0007709839009291044,0.00014613674776618418,0.0006184286779740842,-6.418475188835985e-06,0.008325044376544244,19
2,-1,2,-19,2,-2,-0.000894883579030094,0.00014613674776618418,0.0007709839009291044,2.223706966519455e-05,0.02484912025014009,19
2,0,2,-19,2,-1,-0.0010448703139708233,0.00014613674776618418,0.000894883579030094,-3.84998717454523e-06,0.0036846555242957507,19
2,1,2,-19,2,0,-0.0011992510625692902,0.00014613674776618418,0.0010448703139708233,-8.244000832282727e-06,0.006874291038459185,19
2,-9,2,-18,2,-18,-0.0003021884453905382,0.00015542391434663602,0.00015542391434663602,8.659383302733845e-06,0.028655573814355306,19
2,-8,2,-18,2,-18,-0.0003326425567156908,0.00015542391434663602,0.00015542391434663602,-2.1794728022418773e-05,0.06551996304263227,19
2,-9,2,-18,2,-17,-0.0003021884453905382,0.00015542391434663602,0.0001654511913622877,1.868666031838549e-05,0.06183777243446711,19
2,-8,2,-18,2,-17,-0.0003326425567156908,0.00015542391434663602,0.0001654511913622877,-1.1767451006767127e-05,0.035375663062933806,19
2,-9,2,-18,2,-16,-0.0003021884453905382,0.00015542391434663602,0.00017249671507286419,2.5732184028962035e-05,0.0851527727862216,19
2,-8,2,-18,2,-16,-0.0003326425567156908,0.00015542391434663602,0.00017249671507286419,-4.721927296190583e-06,0.014195199023275932,19
2,-8,2,-18,2,-15,-0.0003326425567156908,0.00015542391434663602,0.0001819548751341122,4.736232765057368e-06,0.014238204551516299,19
2,-7,2,-18,2,-15,-0.00036286508921045974,0.00015542391434663602,0.0001819548751341122,-2.5486299729711556e-05,0.07023629576812125,19
2,-8,2,-18,2,-14,-0.0003326425567156908,0.00015542391434663602,0.00019644874332665755,1.9230100957602755e-05,0.057810104478119136,19
2,-7,2,-18,2,-14,-0.00036286508921045974,0.00015542391434663602,0.00019644874332665755,-1.0992431537166169e-05,0.03029343925337116,19
2,-7,2,-18,2,-13,-0.00036286508921045974,0.00015542391434663602,0.00021328352758161109,5.842352717787367e-06,0.01610061946300608,19
2,-7,2,-18,2,-12,-0.00036286508921045974,0.00015542391434663602,0.00022661345866183688,1.9172283798013165e-05,0.05283584551969216,19
2,-6,2,-18,2,-11,-0.00042506408290257934,0.00015542391434663602,0.00024159830799367046,-2.804186056227289e-05,0.0659709010716387,19
2,-6,2,-18,2,-10,-0.00042506408290257934,0.00015542391434663602,0.00026814142169328853,-1.4987468626547883e-06,0.003525931554650518,19
2,-5,2,-18,2,-8,-0.0005139207856115777,0.00015542391434663602,0.0003326425567156908,-2.5854314549250863e-05,0.050307976001561464,19
2,-5,2,-18,2,-7,-0.0005139207856115777,0.00015542391434663602,0.00036286508921045974,4.3682179455180065e-06,0.008499788426186587,19
2,-3,2,-18,2,-5,-0.0006883901588102036,0.00015542391434663602,0.0005139207856115777,-1.904545885198991e-05,0.027666663458564847,19
2,-2,2,-18,2,-4,-0.0007709839009291044,0.00015542391434663602,0.0006184286779740842,2.8686913916158886e-06,0.003720818798108313,19
2,0,2,-18,2,-1,-0.0010448703139708233,0.00015542391434663602,0.000894883579030094,5.437179405906644e-06,0.005203688279020692,19
2,1,2,-18,2,0,-0.0011992510625692902,0.00015542391434663602,0.0010448703139708233,1.0431657481691468e-06,0.0008698476747097941,19
2,2,2,-18,2,1,-0.0013846263257445758,0.00015542391434663602,0.0011992510625692902,-2.9951348828649626e-05,0.021631358780170123,19
2,-9,2,-17,2,-17,-0.0003021884453905382,0.0001654511913622877,0.0001654511913622877,2.871393733403719e-05,0.09501997105457909,19
2,-8,2,-17,2,-17,-0.0003326425567156908,0.0001654511913622877,0.0001654511913622877,-1.740173991115427e-06,0.005231363083235172,19
2,-8,2,-17,2,-16,-0.0003326425567156908,0.0001654511913622877,0.00017249671507286419,5.305349719461063e-06,0.01594910095642254,19
2,-7,2,-17,2,-16,-0.00036286508921045974,0.0001654511913622877,0.00017249671507286419,-2.491718277530786e-05,0.06866789756359293,19
2,-8,2,-17,2,-15,-0.0003326425567156908,0.0001654511913622877,0.0001819548751341122,1.4763509780709068e-05,0.04438250453121493,19
2,-7,2,-17,2,-15,-0.00036286508921045974,0.0001654511913622877,0.0001819548751341122,-1.5459022714059856e-05,0.04260267293196042,19
2,-8,2,-17,2,-14,-0.0003326425567156908,0.0001654511913622877,0.00019644874332665755,2.92573779732544e-05,0.0879544044578176,19
2,-7,2,-17,2,-14,-0.00036286508921045974,0.0001654511913622877,0.00019644874332665755,-9.651545215145227e-07,0.0026598164172104703,19
2,-7,2,-17,2,-13,-0.00036286508921045974,0.0001654511913622877,0.00021328352758161109,1.5869629733439067e-05,0.04373424229916692,19
2,-7,2,-17,2,-12,-0.00036286508921045974,0.0001654511913622877,0.00022661345866183688,2.9199560813664865e-05,0.080469468355853,19
2,-6,2,-17,2,-11,-0.00042506408290257934,0.0001654511913622877,0.00024159830799367046,-1.8014583546621188e-05,0.042380865077113465,19
2,-6,2,-17,2,-10,-0.00042506408290257934,0.0001654511913622877,0.00026814142169328853,8.528530152996912e-06,0.020064104439874705,19
2,-5,2,-17,2,-8,-0.0005139207856115777,0.0001654511913622877,0.0003326425567156908,-1.5827037533599217e-05,0.03079664799851338,19
2,-5,2,-17,2,-7,-0.0005139207856115777,0.0001654511913622877,0.00036286508921045974,1.4395494961169761e-05,0.02801111642923488,19
2,-4,2,-17,2,-6,-0.0006184286779740842,0.0001654511913622877,0.00042506408290257934,-2.7913403709217167e-05,0.04513601115759852,19
2,-3,2,-17,2,-5,-0.0006883901588102036,0.0001654511913622877,0.0005139207856115777,-9.018181836338156e-06,0.013100393317540968,19
2,-2,2,-17,2,-4,-0.0007709839009291044,0.0001654511913622877,0.0006184286779740842,1.2895968407267535e-05,0.016726637730991194,19
2,0,2,-17,2,-1,-0.0010448703139708233,0.0001654511913622877,0.000894883579030094,1.546445642155829e-05,0.014800359637732147,19
2,1,2,-17,2,0,-0.0011992510625692902,0.0001654511913622877,0.0010448703139708233,1.1070442763820793e-05,0.009231130252328766,19
2,2,2,-17,2,1,-0.0013846263257445758,0.0001654511913622877,0.0011992510625692902,-1.992407181299798e-05,0.01438949371577484,19
2,-8,2,-16,2,-16,-0.0003326425567156908,0.00017249671507286419,0.00017249671507286419,1.2350873430037553e-05,0.03712956499608025,19
2,-7,2,-16,2,-16,-0.00036286508921045974,0.00017249671507286419,0.00017249671507286419,-1.787165906473137e-05,0.04925152514290485,19
2,-8,2,-16,2,-15,-0.0003326425567156908,0.00017249671507286419,0.0001819548751341122,2.1809033491285558e-05,0.06556296857087264,19
2,-7,2,-16,2,-15,-0.00036286508921045974,0.00017249671507286419,0.0001819548751341122,-8.413499003483366e-06,0.02318630051127234,19
2,-7,2,-16,2,-14,-0.00036286508921045974,0.00017249671507286419,0.00019644874332665755,6.080369189062022e-06,0.01675655600347776,19
2,-7,2,-16,2,-13,-0.00036286508921045974,0.00017249671507286419,0.00021328352758161109,2.2915153444015503e-05,0.06315061471985485,19
2,-6,2,-16,2,-12,-0.00042506408290257934,0.00017249671507286419,0.00022661345866183688,-2.59539091678783e-05,0.061058814921858946,19
2,-6,2,-16,2,-11,-0.00042506408290257934,0.00017249671507286419,0.00024159830799367046,-1.0969059836044698e-05,0.025805661492595937,19
2,-6,2,-16,2,-10,-0.00042506408290257934,0.00017249671507286419,0.00026814142169328853,1.5574053863573348e-05,0.03663930802439211,19
2,-5,2,-16,2,-8,-0.0005139207856115777,0.00017249671507286419,0.0003326425567156908,-8.781513823022673e-06,0.017087290627041805,19
2,-5,2,-16,2,-7,-0.0005139207856115777,0.00017249671507286419,0.00036286508921045974,2.1441018671746197e-05,0.041720473800706245,19
2,-4,2,-16,2,-6,-0.0006184286779740842,0.00017249671507286419,0.00042506408290257934,-2.0867879998640623e-05,0.03374338988774241,19
2,-3,2,-16,2,-5,-0.0006883901588102036,0.00017249671507286419,0.0005139207856115777,-1.97265812576172e-06,0.00286561058509496,19
2,-2,2,-16,2,-4,-0.0007709839009291044,0.00017249671507286419,0.0006184286779740842,1.994149211784397e-05,0.025864991595560806,19
2,0,2,-16,2,-1,-0.0010448703139708233,0.00017249671507286419,0.000894883579030094,2.2509980132134942e-05,0.021543324402231515,19
2,1,2,-16,2,0,-0.0011992510625692902,0.00017249671507286419,0.0010448703139708233,1.8115966474397446e-05,0.015106066644281787,19
2,2,2,-16,2,1,-0.0013846263257445758,0.00017249671507286419,0.0011992510625692902,-1.2878548102421327e-05,0.00930110013291561,19
2,-7,2,-15,2,-15,-0.00036286508921045974,0.0001819548751341122,0.0001819548751341122,1.0446610577646387e-06,0.0028789241203601734,19
2,-7,2,-15,2,-14,-0.00036286508921045974,0.0001819548751341122,0.00019644874332665755,1.5538529250309972e-05,0.04282178063511012,19
2,-6,2,-15,2,-13,-0.00042506408290257934,0.0001819548751341122,0.00021328352758161109,-2.9825680186856037e-05,0.0701674909420465,19
2,-6,2,-15,2,-12,-0.00042506408290257934,0.0001819548751341122,0.00022661345866183688,-1.649574910663024e-05,0.0388076757602945,19
2,-6,2,-15,2,-11,-0.00042506408290257934,0.0001819548751341122,0.00024159830799367046,-1.5108997747966934e-06,0.0035545223310316184,19
2,-6,2,-15,2,-10,-0.00042506408290257934,0.0001819548751341122,0.00026814142169328853,2.5032213924821407e-05,0.058890447185956554,19
2,-5,2,-15,2,-9,-0.0005139207856115777,0.0001819548751341122,0.0003021884453905382,-2.977746508692734e-05,0.05794174106324862,19
2,-5,2,-15,2,-8,-0.0005139207856115777,0.0001819548751341122,0.0003326425567156908,6.766462382252775e-07,0.0013166352814861395,19
2,-5,2,-15,2,-7,-0.0005139207856115777,0.0001819548751341122,0.00036286508921045974,3.0899178732994256e-05,0.060124399709234395,19
2,-4,2,-15,2,-6,-0.0006184286779740842,0.0001819548751341122,0.00042506408290257934,-1.1409719937392673e-05,0.018449532409735382,19
2,-3,2,-15,2,-5,-0.0006883901588102036,0.0001819548751341122,0.0005139207856115777,7.485501935486339e-06,0.01087392351515323,19
2,-2,2,-15,2,-4,-0.0007709839009291044,0.0001819548751341122,0.0006184286779740842,2.939965217909203e-05,0.03813264082902746,19
2,-1,2,-15,2,-3,-0.000894883579030094,0.0001819548751341122,0.0006883901588102036,-2.453854508577822e-05,0.027420935706937374,19
2,1,2,-15,2,0,-0.0011992510625692902,0.0001819548751341122,0.0010448703139708233,2.7574126535645288e-05,0.022992788913249025,19
2,2,2,-15,2,1,-0.0013846263257445758,0.0001819548751341122,0.0011992510625692902,-3.4203880411734847e-06,0.0024702607321395458,19
2,7,2,-15,2,6,-0.002333641093116966,0.0001819548751341122,0.002122306963237751,-2.9379254745103e-05,0.012589448665331016,19
2,-7,2,-14,2,-14,-0.00036286508921045974,0.00019644874332665755,0.00019644874332665755,3.003239744285536e-05,0.08276463714986022,19
2,-6,2,-14,2,-13,-0.00042506408290257934,0.00019644874332665755,0.00021328352758161109,-1.5331811994310704e-05,0.03606941308617837,19
2,-6,2,-14,2,-12,-0.00042506408290257934,0.00019644874332665755,0.00022661345866183688,-2.001880914084906e-06,0.0047095979044263735,19
2,-6,2,-14,2,-11,-0.00042506408290257934,0.00019644874332665755,0.00024159830799367046,1.298296841774864e-05,0.030543555524836508,19
2,-5,2,-14,2,-9,-0.0005139207856115777,0.00019644874332665755,0.0003021884453905382,-1.5283596894381953e-05,0.029739207524354393,19
2,-5,2,-14,2,-8,-0.0005139207856115777,0.00019644874332665755,0.0003326425567156908,1.5170514430770665e-05,0.029519168820380363,19
2,-4,2,-14,2,-6,-0.0006184286779740842,0.00019644874332665755,0.00042506408290257934,3.084148255152715e-06,0.004987071856460639,19
2,-3,2,-14,2,-5,-0.0006883901588102036,0.00019644874332665755,0.0005139207856115777,2.1979370128031618e-05,0.031928652446194486,19
2,-1,2,-14,2,-3,-0.000894883579030094,0.00019644874332665755,0.0006883901588102036,-1.004467689323294e-05,0.011224562757224476,19
2,2,2,-14,2,1,-0.0013846263257445758,0.00019644874332665755,0.0011992510625692902,1.1073480151371903e-05,0.007997450247392339,19
2,3,2,-14,2,2,-0.0016105693803172012,0.00019644874332665755,0.0013846263257445758,-2.9494311245967936e-05,0.018312971553053517,19
2,5,2,-14,2,4,-0.0020671941991908453,0.00019644874332665755,0.0018458787080848657,-2.4866747779322095e-05,0.012029226760144547,19
2,7,2,-14,2,6,-0.002333641093116966,0.00019644874332665755,0.002122306963237751,-1.4885386552557396e-05,0.006378610059816647,19
2,-6,2,-13,2,-13,-0.00042506408290257934,0.00021328352758161109,0.00021328352758161109,1.5029722606428315e-06,0.003535872168684971,19
2,-6,2,-13,2,-12,-0.00042506408290257934,0.00021328352758161109,0.00022661345866183688,1.483290334086863e-05,0.03489568735043697,19
2,-6,2,-13,2,-11,-0.00042506408290257934,0.00021328352758161109,0.00024159830799367046,2.981775267270223e-05,0.07014884077969998,19
2,-5,2,-13,2,-9,-0.0005139207856115777,0.00021328352758161109,0.0003021884453905382,1.5511873605715282e-06,0.003018339409497865,19
2,-4,2,-13,2,-6,-0.0006184286779740842,0.00021328352758161109,0.00042506408290257934,1.9918932510106196e-05,0.03220894052869411,19
2,-1,2,-13,2,-3,-0.000894883579030094,0.00021328352758161109,0.0006883901588102036,6.79010736172065e-06,0.007587699138562811,19
2,2,2,-13,2,1,-0.0013846263257445758,0.00021328352758161109,0.0011992510625692902,2.7908264406325493e-05,0.020155809468173996,19
2,3,2,-13,2,2,-0.0016105693803172012,0.00021328352758161109,0.0013846263257445758,-1.2659526991014346e-05,0.007860280436053649,19
2,4,2,-13,2,3,-0.0018458787080848657,0.00021328352758161109,0.0016105693803172012,-2.2025800186053438e-05,0.011932420093249586,19
2,5,2,-13,2,4,-0.0020671941991908453,0.00021328352758161109,0.0018458787080848657,-8.031963524368722e-06,0.0038854421744762275,19
